,0
124,"this game is truly amazing, the atmosphere alone makes it one of my favourites and yet the mechanics and story continue to improve the experience, this is one of the few games that i spend time re-playing over and over simply because ti was a blast. this review may say ""6 hours played"" but i assure you its hundreds well spent."
125,"I loved the story telling in this game. Having said that, the controls feel unpolished and can be quite frustrating at times. this game is worth it even with this inconvenience.
"
126,i cried
127,my uncle touched me but the guy in this game was pretty cool
128,maddie is a psycho bitch who deserves to be shot in the pelvis
129,"This game is beautifully crafted with a gripping and sad story about your uncle.

[spoiler]The way it's about the protagonists uncles death and how he dealt with it makes me cry.[/spoiler]"
130,Nice movement mechanics and not to long to get boring.
131,"Outstanding game to chill to, great ambiance, and overall theme."
132,"Amid all the hubbub about video games being art, or being the next great popular medium, or whatever; it's easy to forget that video games are actually very fun for children, and thus are (were) primarily designed for children. A Story About My Uncle falls perfectly in this zone, and is an excellent kids' game. If you're looking to buy this for a pre-teen, like a 7 to 10-year-old, definitely go for it: the magic of a different world and strange aliens is well-realized, the story is simple enough, the graphics won't be a problem, and the levels are just difficult enough for their age range.

Unfortunately, about 95% of the people reading this review are grown-ass adults trying to discern whether they should themselves play this kids' game, because apparently you can't outgrow childish things anymore (see also: the Star Wars fandom). So for your sake, I'm gonna give this game a negative recommendation, though it realistically doesn't deserve it."
133,"Absolute masterpiece, 10/10 story 10/10 atmosphere 10/10 graphics. Even played it two times, feels really good to play it in winter, late at night, with a cup of hot tea."
134,"What a fun little puzzle platformer!

It looks good, it sounds good and the gameplay is fun. The story is a little bit cutesy, but it's told well and doesn't detract from the experience at all. The platforming mechanics and puzzles are mostly very simple, and ample checkpoints make even tough spots a non-hassle.

My only real gripe is that it's VERY short; 2.5 hours for $15?  Eeehhh... (waffling hand gesture). Easily recommend if you see it on sale though!"
135,"It's a nice game, a short one too. I really liked the art style and colors, but felt some sections were dragging a bit too much although nothing too annoying. Something I found weird was the lack of music on most sections, could help the game feel  a bit more cozy. I'd recommend it if you like first person platformers."
136,Very Good
137,"В начале истории какой-то мужик укладывает спать свою дочь. Он рассказывает ей историю, которая якобы произошла с ним в детстве. Но по ходу игры мы понимаем, что эта история нереальна, она является всего лишь порождением его агонизирующего мозга, когда ГГ был в коме. Как происходило все на самом деле? Дядя Фред был дедом под 60 лет, когда-то он был знаменитым квантовым физиком и исследователем. Но вот он уже дед, ему 60 лет и он падает в мусороуничтожитель. Его племянник, который был заперт в комнате, так как сумашедший дядя проводил над ним эксперементы,приходит в себя. Пытается найти дядю и тоже падает в мусороуничтожитель. Каким-то чудом он выживает, и пока врачи борятся за его жизнь он видит эти галлюцинации с неизвестной планетой и людьми-лягушками. Но все заканчивается хорошо. В конце игры мы видим, как ГГ наконец-то излечивается от своей детской травмы, нанесенной ему дядей, и отпускает прошлое. История 10 из 10. Но паркур все портит."
